Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
90NF,53,B,1967-06-08T09:00,67.50,-002.50,3600,0,6.36,35.14
90KN,50,B,1967-06-08T10:00,65.75,-001.25,,0,6.38,35.09
90NF,54,B,1967-06-08T12:00,67.50,-001.75,3600,0,6.22,35.11
90KN,51,B,1967-06-08T14:00,65.75,-001.00,,0,6.78,35.08
90NF,55,B,1967-06-08T15:00,67.50,-001.00,3600,0,7.28,35.18
90KN,53,B,1967-06-09T01:00,65.00,-002.00,,0,6.46,35.07
90MS,7235,B,1967-06-15T00:00,65.000,-002.000,,0.0,6.460,35.070
9099,7463,B,1967-07-02T20:00,67.500,-001.000,,0.0,7.020,35.066
9099,7463,B,1967-07-02T20:00,67.500,-001.000,,10.0,6.980,
9099,7468,B,1967-07-02T23:00,67.500,-001.750,,0.0,6.960,35.092
9099,7468,B,1967-07-02T23:00,67.500,-001.750,,10.0,6.950,
9099,7473,B,1967-07-03T02:00,67.500,-002.500,,0.0,7.100,35.119
9099,7473,B,1967-07-03T02:00,67.500,-002.500,,10.0,7.040,
9099,7477,B,1967-07-03T08:00,67.500,-003.250,,0.0,6.280,35.067
9099,7477,B,1967-07-03T08:00,67.500,-003.250,,10.0,6.180,
9099,7482,B,1967-07-03T11:00,67.500,-004.000,,0.0,6.740,35.036
9099,7482,B,1967-07-03T11:00,67.500,-004.000,,10.0,6.670,
90MS,7497,B,1967-07-07T13:00,69.332,-004.000,,0.0,7.280,35.112
90MS,7497,B,1967-07-07T13:00,69.332,-004.000,,10.0,6.880,
90MS,7494,B,1967-07-07T17:00,69.332,-003.000,,0.0,6.940,35.120
90MS,7494,B,1967-07-07T17:00,69.332,-003.000,,10.0,6.820,
90MS,7491,B,1967-07-07T21:00,69.332,-002.000,,0.0,6.200,35.083
90MS,7491,B,1967-07-07T21:00,69.332,-002.000,,10.0,6.160,
90MS,7487,B,1967-07-08T01:00,69.332,-001.000,,0.0,7.380,35.167
90MS,7487,B,1967-07-08T01:00,69.332,-001.000,,10.0,7.390,
9099,7464,B,1967-08-11T02:00,67.500,-001.000,,0.0,9.360,35.106
9099,7464,B,1967-08-11T02:00,67.500,-001.000,,10.0,9.300,
9099,7469,B,1967-08-11T05:00,67.500,-001.750,,0.0,8.510,34.987
9099,7469,B,1967-08-11T05:00,67.500,-001.750,,10.0,8.480,
9099,6941,B,1967-08-11T09:00,67.500,-002.500,,0.0,8.610,35.024
9099,6941,B,1967-08-11T09:00,67.500,-002.500,,10.0,8.570,
9099,7478,B,1967-08-11T12:00,67.500,-003.250,,0.0,7.480,34.965
9099,7478,B,1967-08-11T12:00,67.500,-003.250,,10.0,7.410,
9099,7483,B,1967-08-11T15:00,67.500,-004.000,,0.0,8.130,34.965
9099,7483,B,1967-08-11T15:00,67.500,-004.000,,10.0,8.040,
90MS,7498,B,1967-08-15T09:00,69.332,-004.000,,0.0,7.790,35.126
90MS,7498,B,1967-08-15T09:00,69.332,-004.000,,10.0,7.760,
90MS,7495,B,1967-08-15T13:00,69.332,-003.000,,0.0,7.840,35.072
90MS,7495,B,1967-08-15T13:00,69.332,-003.000,,10.0,7.840,
90MS,7492,B,1967-08-15T17:00,69.332,-002.000,,0.0,8.000,35.141
90MS,7492,B,1967-08-15T17:00,69.332,-002.000,,10.0,7.700,
90MS,7488,B,1967-08-15T21:00,69.332,-001.000,,0.0,7.930,35.151
90MS,7488,B,1967-08-15T21:00,69.332,-001.000,,10.0,7.880,
58GS,538,B,1967-11-25T08:00,65.00,-002.00,3100,0,6.18,35.118
58GS,538,B,1967-11-25T08:00,65.00,-002.00,3100,10,6.17,35.103
58GS,539,B,1967-11-25T15:00,65.00,-004.00,3400,0,5.42,35.050
58GS,539,B,1967-11-25T15:00,65.00,-004.00,3400,10,5.38,35.027
5858,38,B,1968-03-16T08:00,66.10,-000.40,,0,3.60,35.102
58HH,46,B,1968-03-24T04:00,66.00,-004.22,1290,0,5.72,35.246
58HH,47,B,1968-03-24T06:00,66.00,-004.22,1290,0,6.32,35.258
58HH,48,B,1968-03-24T08:00,66.00,-004.22,1290,0,6.30,35.245
58HH,49,B,1968-03-24T11:00,66.00,-004.22,1290,0,6.38,35.257
58HH,50,B,1968-03-24T12:00,66.00,-004.22,1295,0,6.42,35.261
58HH,51,B,1968-03-24T14:00,66.00,-004.22,1295,0,6.40,35.269
58HH,52,B,1968-03-24T16:00,66.00,-004.22,1290,0,6.40,35.262
58HH,53,B,1968-03-24T18:00,66.00,-004.22,1290,0,6.42,35.251
58HH,54,B,1968-03-24T20:00,66.00,-004.22,1290,0,6.30,35.267
58HH,55,B,1968-03-24T22:00,66.00,-004.22,1290,0,6.32,35.231
58HH,56,B,1968-03-25T00:00,66.00,-004.22,1280,0,6.40,35.255
58HH,57,B,1968-03-25T02:00,66.00,-004.22,1290,0,6.38,35.260
58HH,58,B,1968-03-25T04:00,66.00,-004.22,1290,0,6.35,35.275
58HH,59,B,1968-03-25T06:00,66.00,-004.22,1290,0,6.38,35.260
58HH,60,B,1968-03-25T08:00,66.00,-004.22,1290,0,6.40,35.260
58HH,61,B,1968-03-25T10:00,66.00,-004.22,1290,0,6.40,35.264
58HH,62,B,1968-03-25T12:00,66.00,-004.22,1290,0,6.40,35.214
58HH,63,B,1968-03-25T14:00,66.00,-004.22,1290,0,6.40,35.250
58HH,64,B,1968-03-25T16:00,66.00,-004.22,1290,0,6.27,35.231
9099,7534,B,1968-04-28T10:00,67.500,-001.000,,0.0,3.230,35.077
9099,7538,B,1968-04-28T16:00,67.500,-001.750,,0.0,3.610,35.093
9099,7547,B,1968-04-28T19:00,67.500,-002.500,,0.0,2.980,35.063
9099,7554,B,1968-04-28T22:00,67.500,-003.250,,0.0,3.240,35.068
9099,7560,B,1968-04-29T02:00,67.500,-004.000,,0.0,2.960,35.059
3599,527,B,1968-05-12T06:00,66.45,-004.28,,0,3.60,35.228
9099,7525,B,1968-05-12T17:00,65.750,-004.000,,0.0,3.570,35.066
9099,7524,B,1968-05-12T21:00,65.750,-003.250,,0.0,2.730,35.013
9099,7517,B,1968-05-13T01:00,65.750,-002.500,,0.0,3.440,35.055
9099,7515,B,1968-05-13T05:00,65.750,-001.750,,0.0,3.600,35.064
46FR,110,B,1968-05-13T06:00,65.50,-002.00,3350,0,3.73,35.057
46FR,110,B,1968-05-13T06:00,65.50,-002.00,3350,10,3.73,35.073
9099,7514,B,1968-05-13T09:00,65.750,-001.000,,0.0,5.330,35.117
46FR,111,B,1968-05-13T10:00,65.50,-003.00,3430,0,4.34,35.098
46FR,111,B,1968-05-13T10:00,65.50,-003.00,3430,10,4.14,35.102
46FR,112,B,1968-05-13T13:00,65.50,-004.00,,0,3.44,35.018
46FR,112,B,1968-05-13T13:00,65.50,-004.00,,10,3.03,35.016
3599,534,B,1968-05-13T18:00,65.25,-002.30,,0,4.80,35.268
3599,535,B,1968-05-14T00:00,65.87,-000.35,,0,6.20,35.461
46FR,116,B,1968-05-14T05:00,66.00,-004.00,3800,0,2.58,35.018
46FR,116,B,1968-05-14T05:00,66.00,-004.00,3800,10,2.53,
46FR,117,B,1968-05-14T11:00,66.00,-002.00,3430,0,3.33,35.062
46FR,117,B,1968-05-14T11:00,66.00,-002.00,3430,10,3.33,35.066
46FR,118,B,1968-05-14T18:00,66.50,-003.00,3640,0,3.47,35.074
46FR,118,B,1968-05-14T18:00,66.50,-003.00,3640,10,3.46,35.078
46FR,120,B,1968-05-15T09:00,67.00,-003.00,3770,0,2.78,35.051
46FR,120,B,1968-05-15T09:00,67.00,-003.00,3770,10,2.75,35.051
46FR,121,B,1968-05-15T15:00,67.00,-001.00,3570,0,3.43,35.081
46FR,121,B,1968-05-15T15:00,67.00,-001.00,3570,10,3.44,35.089
74EH,110,B,1968-05-17T12:00,65.98,-000.30,3063,0,4.87,35.156
74EH,110,B,1968-05-17T12:00,65.98,-000.30,3063,5,4.87,35.156
74EH,111,B,1968-05-17T14:00,66.00,-000.70,3219,0,4.80,35.160
74EH,111,B,1968-05-17T14:00,66.00,-000.70,3219,5,4.80,35.160
74EH,112,B,1968-05-17T16:00,66.00,-001.10,3310,0,5.16,35.186
74EH,112,B,1968-05-17T16:00,66.00,-001.10,3310,5,5.16,35.186
74EH,113,B,1968-05-17T17:00,66.00,-001.52,3310,0,3.80,35.077
74EH,113,B,1968-05-17T17:00,66.00,-001.52,3310,5,3.80,35.077
46FR,125,B,1968-05-18T02:00,67.67,-001.50,3700,0,3.56,
46FR,125,B,1968-05-18T02:00,67.67,-001.50,3700,10,3.57,35.090
9099,7535,B,1968-05-18T21:00,67.500,-001.000,,0.0,5.120,35.188
9099,7539,B,1968-05-19T01:00,67.500,-001.750,,0.0,3.520,35.090
9099,7544,B,1968-05-19T06:00,67.000,-002.500,,0.0,3.520,35.099
9099,7555,B,1968-05-19T10:00,67.500,-003.250,,0.0,3.340,35.086
46FR,126,B,1968-05-19T10:00,66.50,-000.50,3300,0,5.54,35.200
46FR,126,B,1968-05-19T10:00,66.50,-000.50,3300,10,5.52,35.209
9099,7561,B,1968-05-19T13:00,67.500,-004.000,,0.0,3.120,35.083
46FR,127,B,1968-05-20T13:00,65.50,-001.00,3200,0,6.61,35.283
46FR,127,B,1968-05-20T13:00,65.50,-001.00,3200,10,6.64,35.289
46FR,130,B,1968-05-21T17:00,67.50,-004.00,3430,0,3.22,35.051
46FR,130,B,1968-05-21T17:00,67.50,-004.00,3430,10,3.03,35.051
58GS,281,B,1968-05-23T15:00,68.93,-001.12,2400,0,5.05,35.208
58GS,281,B,1968-05-23T15:00,68.93,-001.12,2400,10,5.05,35.202
58GS,282,B,1968-05-23T20:00,69.20,-002.30,3600,0,4.80,35.187
58GS,282,B,1968-05-23T20:00,69.20,-002.30,3600,10,4.65,35.174
58GS,283,B,1968-05-24T01:00,69.47,-003.52,3500,0,3.90,35.158
58GS,283,B,1968-05-24T01:00,69.47,-003.52,3500,10,3.76,35.124
58GS,284,B,1968-05-24T06:00,69.73,-004.72,3400,0,3.72,35.157
58GS,284,B,1968-05-24T06:00,69.73,-004.72,3400,10,3.57,35.130
9099,7571,B,1968-06-06T03:00,69.332,-004.000,,0.0,4.480,35.087
9099,7569,B,1968-06-06T08:00,69.332,-003.000,,0.0,5.000,35.130
9099,7567,B,1968-06-06T12:00,69.332,-002.000,,0.0,5.360,35.146
9099,7565,B,1968-06-06T15:00,69.332,-001.000,,0.0,6.660,35.227
90KN,44,B,1968-06-09T17:00,65.75,-003.98,3830,0,6.44,34.95
90KN,44,B,1968-06-09T17:00,65.75,-003.98,3830,10,6.04,34.93
90KN,45,B,1968-06-09T20:00,65.75,-003.25,3400,0,6.29,35.04
90KN,45,B,1968-06-09T20:00,65.75,-003.25,3400,10,6.04,35.04
90KN,46,B,1968-06-09T23:00,65.75,-002.50,3269,0,7.01,35.05
90KN,46,B,1968-06-09T23:00,65.75,-002.50,3269,10,6.78,35.06
90KN,47,B,1968-06-10T02:00,65.75,-001.75,3300,0,7.68,35.09
90KN,47,B,1968-06-10T02:00,65.75,-001.75,3300,10,7.54,35.11
90KN,48,B,1968-06-10T05:00,65.75,-001.00,3240,0,7.79,35.10
90KN,48,B,1968-06-10T05:00,65.75,-001.00,3240,10,7.74,35.10
90KN,49,B,1968-06-10T08:00,65.75,-000.02,3050,0,8.70,35.22
90KN,49,B,1968-06-10T08:00,65.75,-000.02,3050,10,8.32,35.20
9099,7536,B,1968-06-11T22:00,67.500,-001.000,1000,0.0,6.270,35.110
9099,7540,B,1968-06-12T01:00,67.500,-001.750,,0.0,7.030,35.025
9099,7548,B,1968-06-12T05:00,67.500,-002.500,,0.0,5.620,35.024
9099,7556,B,1968-06-12T09:00,67.500,-003.250,,0.0,5.630,35.030
9099,7562,B,1968-06-12T12:00,67.500,-004.000,,0.0,5.500,35.021
90KN,91,B,1968-06-18T01:00,65.00,-002.00,3200,0,7.97,35.03
90KN,91,B,1968-06-18T01:00,65.00,-002.00,3200,10,7.92,35.03
9099,7521,B,1968-06-19T06:00,65.217,-003.850,,0.0,7.320,35.070
9099,7521,B,1968-06-19T06:00,65.217,-003.850,,10.0,7.320,35.070
9099,7523,B,1968-06-19T11:00,65.432,-003.050,,0.0,7.240,35.020
9099,7523,B,1968-06-19T11:00,65.432,-003.050,,9.0,7.260,35.040
9099,7519,B,1968-06-19T16:00,65.817,-002.067,,0.0,7.940,35.080
9099,7519,B,1968-06-19T16:00,65.817,-002.067,,10.0,7.930,35.080
9099,7512,B,1968-06-19T22:00,65.317,-000.367,,0.0,9.650,35.260
9099,7512,B,1968-06-19T22:00,65.317,-000.367,,10.0,9.650,35.260
9099,7526,B,1968-06-20T03:00,66.067,-001.150,,0.0,8.200,35.180
9099,7520,B,1968-06-20T08:00,65.950,-002.150,,0.0,9.540,35.260
9099,7520,B,1968-06-20T08:00,65.950,-002.150,,8.0,9.470,35.260
9099,7513,B,1968-07-07T10:00,65.382,-001.367,,0.0,8.820,35.100
9099,7513,B,1968-07-07T10:00,65.382,-001.367,,9.0,8.840,35.120
9099,7516,B,1968-07-07T10:00,65.017,-002.182,,0.0,8.920,35.250
9099,7516,B,1968-07-07T10:00,65.017,-002.182,,10.0,8.900,35.250
9099,7522,B,1968-07-07T15:00,65.382,-003.032,,0.0,7.320,35.000
9099,7518,B,1968-07-07T16:00,65.782,-002.167,,0.0,8.320,35.070
9099,7518,B,1968-07-07T16:00,65.782,-002.167,,9.0,8.260,35.070
9099,6111,B,1968-07-14T04:18,67.000,-003.000,1200,0.0,8.340,35.130
9099,6111,B,1968-07-14T04:18,67.000,-003.000,1200,10.0,,35.100
9099,6112,B,1968-07-14T10:30,67.032,-002.867,1200,0.0,8.620,35.280
9099,6112,B,1968-07-14T10:30,67.032,-002.867,1200,10.0,8.440,35.260
9099,6113,B,1968-07-14T16:36,67.067,-002.700,1200,0.0,9.080,35.160
9099,6113,B,1968-07-14T16:36,67.067,-002.700,1200,10.0,8.440,35.200
9099,6114,B,1968-07-14T22:24,67.067,-002.700,1200,0.0,8.630,
9099,6114,B,1968-07-14T22:24,67.067,-002.700,1200,10.0,8.600,
9099,6115,B,1968-07-15T04:12,67.067,-002.700,1200,0.0,8.720,35.210
9099,6115,B,1968-07-15T04:12,67.067,-002.700,1200,10.0,8.610,35.180
9099,6116,B,1968-07-15T13:42,67.017,-000.067,1200,0.0,10.420,35.250
9099,6116,B,1968-07-15T13:42,67.017,-000.067,1200,10.0,10.220,35.270
3599,719,B,1968-07-25T18:00,65.00,-000.80,,0,11.50,35.398
3599,720,B,1968-07-26T00:00,65.00,-002.80,,0,10.80,35.378
3599,721,B,1968-07-26T06:00,65.00,-004.80,,0,9.10,35.071
9099,7528,B,1968-08-16T14:00,67.550,-000.167,,0.0,9.940,35.190
9099,7528,B,1968-08-16T14:00,67.550,-000.167,,10.0,9.660,
9099,7527,B,1968-08-16T17:00,67.467,-000.917,,0.0,9.500,35.094
9099,7527,B,1968-08-16T17:00,67.467,-000.917,,10.0,9.190,
9099,7533,B,1968-08-16T22:00,67.482,-001.717,,0.0,9.480,35.110
9099,7533,B,1968-08-16T22:00,67.482,-001.717,,10.0,9.180,
9099,7546,B,1968-08-17T00:00,67.482,-002.432,,0.0,8.760,35.113
9099,7546,B,1968-08-17T00:00,67.482,-002.432,,10.0,8.520,
9099,7553,B,1968-08-17T06:00,67.482,-003.267,,0.0,9.140,35.121
9099,7553,B,1968-08-17T06:00,67.482,-003.267,,10.0,9.090,
9099,7559,B,1968-08-17T10:00,67.467,-004.082,,0.0,8.420,35.042
9099,7559,B,1968-08-17T10:00,67.467,-004.082,,10.0,8.340,
9099,7572,B,1968-08-21T10:00,69.332,-004.000,,0.0,8.160,35.173
9099,7572,B,1968-08-21T10:00,69.332,-004.000,,10.0,8.140,
9099,7570,B,1968-08-21T14:00,69.332,-003.000,,0.0,8.140,35.156
9099,7570,B,1968-08-21T14:00,69.332,-003.000,,10.0,8.100,
9099,7568,B,1968-08-21T19:00,69.332,-002.000,,0.0,7.840,34.967
9099,7568,B,1968-08-21T19:00,69.332,-002.000,,10.0,7.810,
9099,7566,B,1968-08-22T00:00,69.332,-001.000,,0.0,7.760,35.114
9099,7566,B,1968-08-22T00:00,69.332,-001.000,,10.0,7.710,
9099,7531,B,1968-09-12T21:00,67.467,-001.032,,0.0,10.210,35.101
9099,7531,B,1968-09-12T21:00,67.467,-001.032,,10.0,10.160,
9099,7530,B,1968-09-13T02:00,67.450,-001.782,,0.0,9.980,35.069
9099,7530,B,1968-09-13T02:00,67.450,-001.782,,10.0,9.960,
9099,7545,B,1968-09-13T05:00,67.432,-002.550,,0.0,9.000,35.030
9099,7545,B,1968-09-13T05:00,67.432,-002.550,,10.0,9.960,
9099,7551,B,1968-09-13T09:00,67.417,-003.317,,0.0,9.680,35.047
9099,7551,B,1968-09-13T09:00,67.417,-003.317,,10.0,9.670,
9099,7558,B,1968-09-13T12:00,67.400,-004.067,,0.0,8.970,34.996
9099,7558,B,1968-09-13T12:00,67.400,-004.067,,10.0,8.640,
9099,7573,B,1968-09-27T21:00,69.332,-004.000,,0.0,8.180,35.154
9099,7573,B,1968-09-27T21:00,69.332,-004.000,,10.0,8.120,
9099,7563,B,1968-10-09T22:00,67.500,-004.000,,0.0,6.400,35.111
9099,7563,B,1968-10-09T22:00,67.500,-004.000,,10.0,6.410,
9099,7557,B,1968-10-10T02:00,67.500,-003.250,,0.0,6.580,35.097
9099,7557,B,1968-10-10T02:00,67.500,-003.250,,10.0,6.570,
9099,7550,B,1968-10-10T06:00,67.532,-002.600,,0.0,8.000,35.188
9099,7550,B,1968-10-10T06:00,67.532,-002.600,,10.0,7.970,
9099,7542,B,1968-10-10T11:00,67.532,-001.767,,0.0,8.200,35.197
9099,7542,B,1968-10-10T11:00,67.532,-001.767,,10.0,8.190,
9099,7543,B,1968-10-10T14:00,67.550,-001.050,,0.0,8.380,35.228
9099,7543,B,1968-10-10T14:00,67.550,-001.050,,10.0,8.360,
9099,7529,B,1968-10-10T19:00,67.567,-000.117,,0.0,8.300,35.241
9099,7529,B,1968-10-10T19:00,67.567,-000.117,,10.0,8.300,
06WH,209,B,1968-11-02T01:00,65.50,-004.83,3500,5,5.52,34.920
06WH,210,B,1968-11-02T05:00,65.13,-004.00,3600,5,5.84,34.822
58GS,755,B,1968-12-09T10:00,65.00,-004.00,3300,0,5.20,34.831
58GS,755,B,1968-12-09T10:00,65.00,-004.00,3300,10,5.15,34.821
58GS,756,B,1968-12-09T16:00,65.00,-002.00,3050,0,7.25,35.098
58GS,756,B,1968-12-09T16:00,65.00,-002.00,3050,10,7.23,35.094
9099,7532,B,1968-12-16T16:00,67.467,-001.282,,0.0,5.520,35.057
9099,7541,B,1968-12-16T19:00,67.500,-001.750,,0.0,5.620,35.091
9099,7549,B,1968-12-16T22:00,67.500,-002.500,,0.0,5.020,35.020
9099,7552,B,1968-12-20T15:00,67.432,-003.250,,0.0,4.500,
9099,7564,B,1968-12-20T19:00,67.500,-004.000,,0.0,4.260,35.062
58JH,25,B,1969-01-10T03:00,65.00,-002.00,3200,0,6.33,35.040
58JH,25,B,1969-01-10T03:00,65.00,-002.00,3200,10,6.15,35.096
58JH,26,B,1969-01-10T05:00,65.33,-002.00,3300,0,6.10,35.116
58JH,26,B,1969-01-10T05:00,65.33,-002.00,3300,10,6.03,35.093
58JH,27,B,1969-01-10T12:00,65.33,-004.00,3500,0,4.52,34.884
58JH,27,B,1969-01-10T12:00,65.33,-004.00,3500,10,,34.872
58JH,28,B,1969-01-10T15:00,65.00,-004.00,3400,0,5.81,35.071
58JH,28,B,1969-01-10T15:00,65.00,-004.00,3400,10,5.69,35.055
58JH,38,B,1969-01-14T01:00,65.00,-003.00,3300,0,5.63,35.048
58JH,38,B,1969-01-14T01:00,65.00,-003.00,3300,10,5.60,35.044
58JH,39,B,1969-01-14T04:00,65.33,-003.00,3350,0,5.29,35.079
58JH,39,B,1969-01-14T04:00,65.33,-003.00,3350,10,5.36,35.028
58JH,40,B,1969-01-14T06:00,65.50,-003.00,3370,0,4.69,35.067
58JH,40,B,1969-01-14T06:00,65.50,-003.00,3370,10,4.66,34.962
58JH,41,B,1969-01-14T12:00,65.50,-001.00,3270,0,5.94,35.124
58JH,41,B,1969-01-14T12:00,65.50,-001.00,3270,10,5.87,35.099
58JH,42,B,1969-01-14T14:00,65.33,-001.00,3100,0,4.70,35.059
58JH,42,B,1969-01-14T14:00,65.33,-001.00,3100,10,4.74,35.047
58JH,43,B,1969-01-14T17:00,65.00,-001.00,3000,0,5.98,35.140
58JH,43,B,1969-01-14T17:00,65.00,-001.00,3000,10,5.93,35.112
9099,7598,B,1969-03-24T12:00,67.500,-001.000,,0.0,4.880,35.138
9099,7598,B,1969-03-24T12:00,67.500,-001.000,,10.0,4.900,
9099,7605,B,1969-03-24T15:00,67.500,-001.750,,0.0,3.790,35.093
9099,7605,B,1969-03-24T15:00,67.500,-001.750,,10.0,3.810,
9099,7610,B,1969-03-24T19:00,67.500,-002.500,,0.0,3.780,35.099
9099,7610,B,1969-03-24T19:00,67.500,-002.500,,10.0,3.840,
9099,7616,B,1969-03-24T22:00,67.500,-003.250,,0.0,3.580,35.087
9099,7616,B,1969-03-24T22:00,67.500,-003.250,,10.0,3.600,
9099,7622,B,1969-03-25T02:00,67.500,-004.000,,0.0,3.060,35.063
9099,7622,B,1969-03-25T02:00,67.500,-004.000,,10.0,3.060,
90MS,7599,B,1969-04-13T18:00,67.500,-001.000,,0.0,3.420,35.087
90MS,7599,B,1969-04-13T18:00,67.500,-001.000,,10.0,3.460,
90MS,7606,B,1969-04-13T23:00,67.500,-001.750,,0.0,3.200,35.069
90MS,7606,B,1969-04-13T23:00,67.500,-001.750,,10.0,3.260,
90MS,7611,B,1969-04-14T03:00,67.500,-002.500,,0.0,2.980,35.074
90MS,7611,B,1969-04-14T03:00,67.500,-002.500,,10.0,2.980,
90MS,7617,B,1969-04-14T06:00,67.500,-003.250,,0.0,2.820,35.069
90MS,7617,B,1969-04-14T06:00,67.500,-003.250,,10.0,2.790,
90MS,7623,B,1969-04-14T09:00,67.500,-004.000,,0.0,2.920,35.077
90MS,7623,B,1969-04-14T09:00,67.500,-004.000,,10.0,2.980,
90MS,7589,B,1969-04-16T22:00,65.750,-001.750,,0.0,3.670,35.048
90MS,7589,B,1969-04-16T22:00,65.750,-001.750,,10.0,3.680,
90MS,7587,B,1969-04-17T02:00,65.750,-001.000,,0.0,3.900,
90MS,7587,B,1969-04-17T02:00,65.750,-001.000,,10.0,3.980,
3599,503,B,1969-04-29T12:00,68.40,-000.40,,0,5.00,
9099,7624,B,1969-05-05T04:00,67.500,-004.000,,0.0,3.200,35.077
9099,7624,B,1969-05-05T04:00,67.500,-004.000,,10.0,3.260,
9099,7618,B,1969-05-05T08:00,67.500,-003.250,,0.0,4.460,35.094
9099,7618,B,1969-05-05T08:00,67.500,-003.250,,10.0,4.440,
9099,7612,B,1969-05-05T15:00,67.500,-002.500,,0.0,4.080,35.067
9099,7612,B,1969-05-05T15:00,67.500,-002.500,,10.0,3.760,
9099,7607,B,1969-05-05T23:00,67.500,-001.750,,0.0,4.380,35.055
9099,7607,B,1969-05-05T23:00,67.500,-001.750,,10.0,4.340,
9099,7600,B,1969-05-06T03:00,67.500,-001.000,,0.0,4.660,35.085
9099,7600,B,1969-05-06T03:00,67.500,-001.000,,10.0,4.680,
46FR,162,B,1969-05-15T05:00,65.33,-003.00,3400,0,4.65,35.055
46FR,162,B,1969-05-15T05:00,65.33,-003.00,3400,9,4.69,35.059
90NF,42,B,1969-06-06T20:00,65.00,-002.00,3200,0,8.23,35.31
90KN,37,B,1969-06-06T23:00,69.33,-004.00,3300,0,5.71,35.11
90KN,38,B,1969-06-07T02:00,69.33,-003.00,3500,0,5.81,35.13
90KN,39,B,1969-06-07T05:00,69.33,-002.03,2800,0,6.96,35.20
90KN,40,B,1969-06-07T08:00,69.33,-001.00,2500,0,6.91,35.21
06WH,176,B,1969-06-08T20:00,67.63,-003.38,3000,5,6.97,35.078
06WH,177,B,1969-06-09T00:00,67.63,-001.60,4000,5,6.88,35.031
06WH,178,B,1969-06-09T04:00,67.63,-000.13,,5,8.42,35.168
5858,105,B,1969-06-09T07:00,65.03,-000.48,2920,0,8.80,35.278
5858,105,B,1969-06-09T07:00,65.03,-000.48,2920,10,8.61,35.250
06WH,179,B,1969-06-09T10:00,68.20,-000.13,,5,8.24,35.215
06WH,180,B,1969-06-09T17:00,69.00,-000.13,,5,6.80,35.189
06WH,181,B,1969-06-10T05:00,69.00,-001.72,2600,5,7.08,35.213
06WH,182,B,1969-06-10T10:00,69.00,-003.67,3500,5,5.98,35.105
90KN,72,B,1969-06-13T05:00,67.50,-001.00,3600,0,9.78,35.14
90KN,73,B,1969-06-13T08:00,67.50,-001.75,3630,0,7.08,35.22
90KN,74,B,1969-06-13T11:00,67.50,-002.50,3600,0,6.94,35.14
90KN,75,B,1969-06-13T15:00,67.50,-003.25,3400,0,6.27,35.07
90KN,76,B,1969-06-13T18:00,67.50,-004.00,3870,0,6.84,35.17
90NF,78,B,1969-06-15T11:00,65.75,-001.00,3200,0,8.12,35.24
90NF,79,B,1969-06-15T14:00,65.75,-001.72,,0,6.52,35.07
90NF,80,B,1969-06-15T18:00,65.75,-002.50,,0,7.01,35.17
90NF,81,B,1969-06-15T21:00,65.75,-003.27,3200,0,7.02,35.12
90NF,7596,B,1969-06-16T00:00,65.750,-004.000,,0.0,6.300,35.072
9099,7625,B,1969-07-06T02:00,67.500,-004.000,,0.0,9.070,35.034
9099,7619,B,1969-07-06T05:00,67.500,-003.250,,0.0,8.970,35.126
9099,7613,B,1969-07-06T10:00,67.500,-002.500,,0.0,8.940,35.103
9099,7272,B,1969-07-06T14:00,67.500,-001.750,,0.0,9.330,35.102
9099,7601,B,1969-07-06T18:00,67.500,-001.000,,0.0,10.320,35.165
90MS,8939,B,1969-07-13T12:00,69.332,-001.000,2900,0.0,9.340,35.217
90MS,8940,B,1969-07-13T16:00,69.332,-002.000,3000,0.0,10.340,35.210
90MS,8941,B,1969-07-13T20:00,69.332,-003.000,3500,0.0,9.680,35.208
90MS,8942,B,1969-07-14T01:00,69.332,-004.000,3000,0.0,9.050,35.041
90VZ,359,B,1969-08-03T01:05,69.5000,-003.8333,3500,0,9.54,35.07
90VZ,359,B,1969-08-03T01:05,69.5000,-003.8333,3500,10,9.45,35.07
90VZ,360,B,1969-08-03T07:58,69.5000,-002.3333,3540,0,10.48,35.1
90VZ,360,B,1969-08-03T07:58,69.5000,-002.3333,3540,10,10.44,35.12
90VZ,361,B,1969-08-03T16:25,69.5333,-000.9167,3000,0,10.58,35.14
90VZ,361,B,1969-08-03T16:25,69.5333,-000.9167,3000,10,10.48,35.14
5858,168,B,1969-08-25T07:00,66.03,-002.33,3300,0,12.02,35.105
5858,168,B,1969-08-25T07:00,66.03,-002.33,3300,10,11.95,35.071
5858,169,B,1969-08-26T07:00,65.03,-000.03,2900,0,13.40,35.079
90VZ,480,B,1969-09-01T03:14,67.5000,-001.0167,3350,0,11.03,35.1
90VZ,480,B,1969-09-01T03:14,67.5000,-001.0167,3350,10,11.01,35.1
90VZ,481,B,1969-09-01T10:00,67.5000,-002.3333,3700,0,10.71,35.03
90VZ,481,B,1969-09-01T10:00,67.5000,-002.3333,3700,10,10.72,35.07
90VZ,482,B,1969-09-01T17:07,67.5000,-003.6667,3700,0,9.64,34.94
90VZ,482,B,1969-09-01T17:07,67.5000,-003.6667,3700,10,9.65,34.94
5858,175,B,1969-09-03T07:00,65.97,-001.12,3477,0,10.20,35.155
