Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
35MF,4761,B,1999-08-01T15:50,68.33,-010.82,,0,6.64,34.631
35MF,4762,B,1999-08-01T15:51,68.33,-010.82,,0,6.66,34.631
35MF,4763,B,1999-08-01T15:52,68.33,-010.82,,0,6.73,34.631
35MF,4764,B,1999-08-01T15:53,68.33,-010.80,,0,6.71,34.632
35MF,4765,B,1999-08-01T15:54,68.35,-010.78,,0,6.72,34.632
35MF,4766,B,1999-08-01T15:55,68.35,-010.78,,0,6.74,34.632
35MF,4767,B,1999-08-01T15:56,68.35,-010.77,,0,6.77,34.632
35MF,4768,B,1999-08-01T15:57,68.35,-010.77,,0,6.80,34.628
35MF,4769,B,1999-08-01T15:58,68.37,-010.75,,0,6.79,34.619
35MF,4770,B,1999-08-01T15:59,68.37,-010.73,,0,6.79,34.617
35MF,4771,B,1999-08-01T16:00,68.37,-010.73,,0,6.81,34.616
35MF,4772,B,1999-08-01T16:01,68.37,-010.72,,0,6.81,34.615
35MF,4773,B,1999-08-01T16:02,68.37,-010.72,,0,6.80,34.613
35MF,4774,B,1999-08-01T16:03,68.37,-010.72,,0,6.80,34.610
35MF,4775,B,1999-08-01T16:04,68.37,-010.70,,0,6.80,34.605
35MF,4776,B,1999-08-01T16:05,68.37,-010.68,,0,6.81,34.602
35MF,4777,B,1999-08-01T16:06,68.38,-010.68,,0,6.81,34.601
35MF,4778,B,1999-08-01T16:07,68.38,-010.67,,0,6.82,34.600
35MF,4779,B,1999-08-01T16:08,68.38,-010.67,,0,6.82,34.599
35MF,4780,B,1999-08-01T16:09,68.38,-010.65,,0,6.82,34.599
35MF,4781,B,1999-08-01T16:10,68.38,-010.63,,0,6.83,34.600
35MF,4782,B,1999-08-01T16:11,68.38,-010.63,,0,6.84,34.600
35MF,4783,B,1999-08-01T16:12,68.38,-010.62,,0,6.84,34.601
35MF,4784,B,1999-08-01T16:13,68.38,-010.62,,0,6.84,34.601
35MF,4785,B,1999-08-01T16:14,68.40,-010.60,,0,6.83,34.601
35MF,4786,B,1999-08-01T16:15,68.40,-010.58,,0,6.82,34.601
35MF,4787,B,1999-08-01T16:16,68.40,-010.58,,0,6.81,34.602
35MF,4788,B,1999-08-01T16:17,68.40,-010.58,,0,6.83,34.603
35MF,4789,B,1999-08-01T16:18,68.42,-010.57,,0,6.83,34.604
35MF,4790,B,1999-08-01T16:19,68.42,-010.57,,0,6.84,34.605
35MF,4791,B,1999-08-01T16:20,68.42,-010.55,,0,6.87,34.606
35MF,4792,B,1999-08-01T16:21,68.42,-010.53,,0,6.88,34.606
35MF,4793,B,1999-08-01T16:22,68.42,-010.53,,0,6.88,34.606
35MF,4794,B,1999-08-01T16:23,68.42,-010.52,,0,6.88,34.607
35MF,4795,B,1999-08-01T16:24,68.42,-010.52,,0,6.88,34.608
35MF,4796,B,1999-08-01T16:25,68.42,-010.50,,0,6.89,34.608
35MF,4797,B,1999-08-01T16:26,68.43,-010.48,,0,6.90,34.609
35MF,4798,B,1999-08-01T16:27,68.43,-010.48,,0,6.91,34.614
35MF,4799,B,1999-08-01T16:28,68.43,-010.47,,0,6.91,34.618
35MF,4800,B,1999-08-01T16:29,68.43,-010.47,,0,6.91,34.620
35MF,4801,B,1999-08-01T16:30,68.43,-010.47,,0,6.90,34.622
35MF,4802,B,1999-08-01T16:31,68.43,-010.45,,0,6.90,34.626
35MF,4803,B,1999-08-01T16:32,68.43,-010.43,,0,6.93,34.630
35MF,4804,B,1999-08-01T16:33,68.43,-010.43,,0,6.96,34.636
35MF,4805,B,1999-08-01T16:34,68.45,-010.42,,0,6.94,34.644
35MF,4806,B,1999-08-01T16:35,68.45,-010.42,,0,6.92,34.649
35MF,4807,B,1999-08-01T16:36,68.45,-010.40,,0,6.93,34.652
35MF,4808,B,1999-08-01T16:37,68.45,-010.38,,0,6.93,34.653
35MF,4809,B,1999-08-01T16:38,68.47,-010.38,,0,6.94,34.654
35MF,4810,B,1999-08-01T16:39,68.47,-010.37,,0,6.93,34.654
35MF,4811,B,1999-08-01T16:40,68.47,-010.37,,0,6.92,34.654
35MF,4812,B,1999-08-01T16:41,68.47,-010.35,,0,6.90,34.654
35MF,4813,B,1999-08-01T16:42,68.47,-010.33,,0,6.91,34.653
35MF,4814,B,1999-08-01T16:43,68.47,-010.33,,0,6.92,34.651
35MF,4815,B,1999-08-01T16:44,68.47,-010.32,,0,6.88,34.650
35MF,4816,B,1999-08-01T16:45,68.47,-010.32,,0,6.89,34.649
35MF,4817,B,1999-08-01T16:46,68.48,-010.32,,0,6.89,34.649
35MF,4818,B,1999-08-01T16:47,68.48,-010.30,,0,6.87,34.650
35MF,4819,B,1999-08-01T16:48,68.48,-010.28,,0,6.82,34.650
35MF,4820,B,1999-08-01T16:49,68.48,-010.28,,0,6.83,34.649
35MF,4821,B,1999-08-01T16:50,68.48,-010.27,,0,6.83,34.647
35MF,4822,B,1999-08-01T16:51,68.48,-010.27,,0,6.85,34.644
35MF,4823,B,1999-08-01T16:52,68.48,-010.25,,0,6.79,34.642
35MF,4824,B,1999-08-01T16:53,68.48,-010.23,,0,6.79,34.642
35MF,4825,B,1999-08-01T16:54,68.50,-010.23,,0,6.80,34.642
35MF,4826,B,1999-08-01T16:55,68.50,-010.22,,0,6.81,34.643
35MF,4827,B,1999-08-01T16:56,68.50,-010.22,,0,6.80,34.644
35MF,4828,B,1999-08-01T16:57,68.50,-010.20,,0,6.79,34.645
35MF,4829,B,1999-08-01T16:58,68.52,-010.18,,0,6.80,34.643
35MF,4830,B,1999-08-01T16:59,68.52,-010.18,,0,6.85,34.638
35MF,4831,B,1999-08-01T17:00,68.52,-010.17,,0,6.87,34.628
35MF,4832,B,1999-08-01T17:01,68.52,-010.17,,0,6.88,34.616
35MF,4833,B,1999-08-01T17:02,68.52,-010.17,,0,6.91,34.609
35MF,4834,B,1999-08-01T17:03,68.52,-010.15,,0,6.89,34.606
35MF,4835,B,1999-08-01T17:04,68.52,-010.13,,0,6.90,34.605
35MF,4836,B,1999-08-01T17:05,68.52,-010.13,,0,6.89,34.605
35MF,4837,B,1999-08-01T17:06,68.53,-010.12,,0,6.89,34.604
35MF,4838,B,1999-08-01T17:07,68.53,-010.12,,0,6.90,34.602
35MF,4839,B,1999-08-01T17:08,68.53,-010.10,,0,6.93,34.600
35MF,4840,B,1999-08-01T17:09,68.53,-010.08,,0,6.90,34.598
35MF,4841,B,1999-08-01T17:10,68.53,-010.08,,0,6.82,34.597
35MF,4842,B,1999-08-01T17:11,68.53,-010.07,,0,6.81,34.597
35MF,4843,B,1999-08-01T17:12,68.53,-010.07,,0,6.81,34.596
35MF,4844,B,1999-08-01T17:13,68.53,-010.05,,0,6.76,34.596
35MF,4845,B,1999-08-01T17:14,68.55,-010.03,,0,6.75,34.597
35MF,4846,B,1999-08-01T17:15,68.55,-010.03,,0,6.74,34.599
35MF,4847,B,1999-08-01T17:16,68.55,-010.02,,0,6.72,34.602
35MF,4848,B,1999-08-01T17:17,68.55,-010.02,,0,6.71,34.610
35MF,4849,B,1999-08-01T17:18,68.57,-010.02,,0,6.68,34.616
35MF,4850,B,1999-08-01T17:19,68.57,-010.00,,0,6.68,34.619
35MF,6940,B,1999-08-03T04:09,66.78,-010.00,,0,8.60,34.619
35MF,6941,B,1999-08-03T04:10,66.78,-010.00,,0,8.58,34.625
35MF,6942,B,1999-08-03T04:11,66.77,-010.00,,0,8.48,34.632
35MF,6943,B,1999-08-03T04:12,66.77,-010.02,,0,8.48,34.642
35MF,6944,B,1999-08-03T04:13,66.77,-010.02,,0,8.43,34.644
35MF,6945,B,1999-08-03T04:14,66.77,-010.02,,0,8.43,34.643
35MF,6946,B,1999-08-03T04:15,66.77,-010.02,,0,8.35,34.639
35MF,6947,B,1999-08-03T04:16,66.75,-010.02,,0,8.31,34.638
35MF,6948,B,1999-08-03T04:17,66.75,-010.03,,0,8.36,34.640
35MF,6949,B,1999-08-03T04:18,66.75,-010.03,,0,8.26,34.646
35MF,6950,B,1999-08-03T04:19,66.73,-010.03,,0,8.23,34.648
35MF,6951,B,1999-08-03T04:20,66.73,-010.03,,0,8.18,34.638
35MF,6952,B,1999-08-03T04:21,66.73,-010.03,,0,8.24,34.628
35MF,6953,B,1999-08-03T04:22,66.73,-010.05,,0,8.33,34.641
35MF,6954,B,1999-08-03T04:23,66.73,-010.05,,0,8.16,34.647
35MF,6955,B,1999-08-03T04:24,66.72,-010.05,,0,8.24,34.638
35MF,6956,B,1999-08-03T04:25,66.72,-010.07,,0,8.11,34.641
35MF,6957,B,1999-08-03T04:26,66.72,-010.07,,0,8.11,34.641
35MF,6958,B,1999-08-03T04:27,66.72,-010.07,,0,8.14,34.641
35MF,6959,B,1999-08-03T04:28,66.72,-010.07,,0,8.14,34.632
35MF,6960,B,1999-08-03T04:29,66.72,-010.07,,0,8.15,34.611
35MF,6961,B,1999-08-03T04:30,66.70,-010.08,,0,8.26,34.613
35MF,6962,B,1999-08-03T04:31,66.70,-010.08,,0,8.24,34.603
35MF,6963,B,1999-08-03T04:32,66.70,-010.08,,0,8.21,34.615
35MF,6964,B,1999-08-03T04:33,66.68,-010.08,,0,8.16,34.611
35MF,6965,B,1999-08-03T04:34,66.68,-010.08,,0,8.07,34.603
35MF,6966,B,1999-08-03T04:35,66.68,-010.10,,0,7.98,34.600
35MF,6967,B,1999-08-03T04:36,66.68,-010.10,,0,8.05,34.602
35MF,6968,B,1999-08-03T04:37,66.68,-010.10,,0,8.10,34.594
35MF,6969,B,1999-08-03T04:38,66.68,-010.12,,0,8.02,34.600
35MF,6970,B,1999-08-03T04:39,66.67,-010.12,,0,8.09,34.609
35MF,6971,B,1999-08-03T04:40,66.67,-010.12,,0,8.17,34.617
35MF,6972,B,1999-08-03T04:41,66.67,-010.12,,0,8.14,34.624
35MF,6973,B,1999-08-03T04:42,66.67,-010.13,,0,8.15,34.623
35MF,6974,B,1999-08-03T04:43,66.67,-010.13,,0,8.18,34.611
35MF,6975,B,1999-08-03T04:44,66.65,-010.13,,0,8.19,34.604
35MF,6976,B,1999-08-03T04:45,66.65,-010.13,,0,8.09,34.625
35MF,6977,B,1999-08-03T04:46,66.65,-010.13,,0,8.10,34.612
35MF,6978,B,1999-08-03T04:47,66.63,-010.15,,0,7.99,34.610
35MF,6979,B,1999-08-03T04:48,66.63,-010.15,,0,7.96,34.621
35MF,6980,B,1999-08-03T04:49,66.63,-010.17,,0,7.97,34.625
35MF,6981,B,1999-08-03T04:50,66.63,-010.17,,0,8.00,34.616
35MF,6982,B,1999-08-03T04:51,66.63,-010.17,,0,8.03,34.607
35MF,6983,B,1999-08-03T04:52,66.63,-010.17,,0,8.09,34.616
35MF,6984,B,1999-08-03T04:53,66.62,-010.17,,0,8.13,34.597
35MF,6985,B,1999-08-03T04:54,66.62,-010.18,,0,8.13,34.600
35MF,6986,B,1999-08-03T04:55,66.62,-010.18,,0,8.13,34.602
35MF,6987,B,1999-08-03T04:56,66.62,-010.18,,0,8.20,34.602
35MF,6988,B,1999-08-03T04:57,66.62,-010.18,,0,8.22,34.602
35MF,6989,B,1999-08-03T04:58,66.60,-010.18,,0,8.23,34.605
35MF,6990,B,1999-08-03T04:59,66.60,-010.20,,0,8.23,34.607
35MF,6991,B,1999-08-03T05:00,66.60,-010.20,,0,8.29,34.607
35MF,6992,B,1999-08-03T05:01,66.58,-010.22,,0,8.28,34.611
35MF,6993,B,1999-08-03T05:02,66.58,-010.22,,0,8.25,34.613
35MF,6994,B,1999-08-03T05:03,66.58,-010.22,,0,8.23,34.606
35MF,6995,B,1999-08-03T05:04,66.58,-010.22,,0,8.23,34.614
35MF,6996,B,1999-08-03T05:05,66.58,-010.23,,0,8.22,34.626
35MF,6997,B,1999-08-03T05:06,66.58,-010.23,,0,8.23,34.629
35MF,6998,B,1999-08-03T05:07,66.57,-010.23,,0,8.23,34.632
35MF,6999,B,1999-08-03T05:08,66.57,-010.23,,0,8.20,34.638
35MF,7000,B,1999-08-03T05:09,66.57,-010.23,,0,8.20,34.635
35MF,7001,B,1999-08-03T05:10,66.57,-010.25,,0,8.21,34.630
35MF,7002,B,1999-08-03T05:11,66.57,-010.25,,0,8.22,34.632
35MF,7003,B,1999-08-03T05:12,66.57,-010.27,,0,8.21,34.628
35MF,7004,B,1999-08-03T05:13,66.55,-010.27,,0,8.24,34.624
35MF,7005,B,1999-08-03T05:14,66.55,-010.27,,0,8.27,34.625
35MF,7006,B,1999-08-03T05:15,66.55,-010.27,,0,8.30,34.621
35MF,7007,B,1999-08-03T05:16,66.55,-010.28,,0,8.28,34.615
35MF,7008,B,1999-08-03T05:17,66.55,-010.28,,0,8.25,34.618
35MF,7009,B,1999-08-03T05:18,66.55,-010.30,,0,8.19,34.618
35MF,7010,B,1999-08-03T05:19,66.55,-010.30,,0,8.16,34.621
35MF,7011,B,1999-08-03T05:20,66.57,-010.30,,0,8.18,34.621
35MF,7012,B,1999-08-03T05:21,66.57,-010.32,,0,8.17,34.622
35MF,7013,B,1999-08-03T05:22,66.57,-010.32,,0,8.19,34.626
35MF,7014,B,1999-08-03T05:23,66.57,-010.32,,0,8.13,34.633
35MF,7015,B,1999-08-03T05:24,66.57,-010.32,,0,8.10,34.636
35MF,7016,B,1999-08-03T05:25,66.58,-010.32,,0,8.13,34.628
35MF,7017,B,1999-08-03T05:26,66.58,-010.33,,0,8.13,34.625
35MF,7018,B,1999-08-03T05:27,66.58,-010.33,,0,8.05,34.615
35MF,7019,B,1999-08-03T05:28,66.58,-010.33,,0,8.05,34.595
35MF,7020,B,1999-08-03T05:29,66.58,-010.33,,0,8.05,34.592
35MF,7021,B,1999-08-03T05:30,66.58,-010.33,,0,8.04,34.607
35MF,7022,B,1999-08-03T05:31,66.60,-010.35,,0,8.08,34.609
35MF,7023,B,1999-08-03T05:32,66.60,-010.35,,0,8.03,34.600
35MF,7024,B,1999-08-03T05:33,66.62,-010.37,,0,8.07,34.595
35MF,7025,B,1999-08-03T05:34,66.62,-010.37,,0,8.10,34.618
35MF,7026,B,1999-08-03T05:35,66.62,-010.37,,0,8.08,34.628
35MF,7027,B,1999-08-03T05:36,66.62,-010.37,,0,8.05,34.627
35MF,7028,B,1999-08-03T05:37,66.62,-010.38,,0,8.10,34.620
35MF,7029,B,1999-08-03T05:38,66.62,-010.38,,0,8.10,34.608
35MF,7030,B,1999-08-03T05:39,66.63,-010.38,,0,8.17,34.619
35MF,7031,B,1999-08-03T05:40,66.63,-010.38,,0,8.24,34.614
35MF,7032,B,1999-08-03T05:41,66.63,-010.38,,0,8.15,34.619
35MF,7033,B,1999-08-03T05:42,66.63,-010.40,,0,8.18,34.624
35MF,7034,B,1999-08-03T05:43,66.63,-010.40,,0,8.29,34.626
35MF,7035,B,1999-08-03T05:44,66.63,-010.42,,0,8.33,34.624
35MF,7036,B,1999-08-03T05:45,66.65,-010.42,,0,8.28,34.612
35MF,7037,B,1999-08-03T05:46,66.65,-010.42,,0,8.22,34.594
35MF,7038,B,1999-08-03T05:47,66.65,-010.42,,0,8.22,34.585
35MF,7039,B,1999-08-03T05:48,66.67,-010.40,,0,8.16,34.601
35MF,7040,B,1999-08-03T05:49,66.67,-010.40,,0,8.13,34.612
35MF,7041,B,1999-08-03T05:50,66.67,-010.38,,0,8.03,34.615
35MF,7042,B,1999-08-03T05:51,66.67,-010.38,,0,8.04,34.600
35MF,7043,B,1999-08-03T05:52,66.65,-010.37,,0,8.04,34.604
35MF,7044,B,1999-08-03T05:53,66.65,-010.37,,0,8.08,34.610
35MF,7045,B,1999-08-03T05:54,66.65,-010.37,,0,8.15,34.611
35MF,7046,B,1999-08-03T05:55,66.65,-010.35,,0,8.10,34.616
35MF,7047,B,1999-08-03T05:56,66.63,-010.33,,0,8.12,34.613
35MF,7048,B,1999-08-03T05:57,66.63,-010.33,,0,8.13,34.618
35MF,7049,B,1999-08-03T05:58,66.63,-010.33,,0,8.13,34.614
35MF,7050,B,1999-08-03T05:59,66.63,-010.32,,0,8.06,34.616
35MF,7051,B,1999-08-03T06:00,66.63,-010.32,,0,8.09,34.604
35MF,7052,B,1999-08-03T06:01,66.63,-010.32,,0,8.15,34.591
35MF,7053,B,1999-08-03T06:02,66.63,-010.30,,0,8.21,34.601
35MF,7054,B,1999-08-03T06:03,66.63,-010.28,,0,8.35,34.613
35MF,7055,B,1999-08-03T06:04,66.62,-010.28,,0,8.41,34.604
35MF,7056,B,1999-08-03T06:05,66.62,-010.27,,0,8.32,34.610
35MF,7057,B,1999-08-03T06:06,66.62,-010.27,,0,8.24,34.605
35MF,7058,B,1999-08-03T06:07,66.62,-010.27,,0,8.25,34.581
35MF,7059,B,1999-08-03T06:08,66.62,-010.25,,0,8.23,34.585
35MF,7060,B,1999-08-03T06:09,66.62,-010.23,,0,8.24,34.587
35MF,7061,B,1999-08-03T06:10,66.62,-010.23,,0,8.27,34.581
35MF,7062,B,1999-08-03T06:11,66.62,-010.23,,0,8.27,34.581
35MF,7063,B,1999-08-03T06:12,66.62,-010.22,,0,8.32,34.591
35MF,7064,B,1999-08-03T06:13,66.60,-010.22,,0,8.34,34.594
35MF,7065,B,1999-08-03T06:14,66.60,-010.20,,0,8.32,34.608
35MF,7066,B,1999-08-03T06:15,66.60,-010.20,,0,8.33,34.614
35MF,7067,B,1999-08-03T06:16,66.60,-010.18,,0,8.40,34.616
35MF,7068,B,1999-08-03T06:17,66.58,-010.18,,0,8.37,34.624
35MF,7069,B,1999-08-03T06:18,66.58,-010.17,,0,8.34,34.629
35MF,7070,B,1999-08-03T06:19,66.58,-010.17,,0,8.38,34.627
35MF,7071,B,1999-08-03T06:20,66.58,-010.17,,0,8.36,34.626
35MF,7072,B,1999-08-03T06:21,66.58,-010.15,,0,8.38,34.626
35MF,7073,B,1999-08-03T06:22,66.58,-010.13,,0,8.39,34.624
35MF,7074,B,1999-08-03T06:23,66.58,-010.13,,0,8.37,34.613
35MF,7075,B,1999-08-03T06:24,66.58,-010.13,,0,8.38,34.603
35MF,7076,B,1999-08-03T06:25,66.58,-010.12,,0,8.34,34.599
35MF,7077,B,1999-08-03T06:26,66.57,-010.12,,0,8.36,34.584
35MF,7078,B,1999-08-03T06:27,66.57,-010.10,,0,8.30,34.587
35MF,7079,B,1999-08-03T06:28,66.57,-010.10,,0,8.35,34.592
35MF,7080,B,1999-08-03T06:29,66.57,-010.08,,0,8.34,34.596
35MF,7081,B,1999-08-03T06:30,66.57,-010.08,,0,8.33,34.596
35MF,7082,B,1999-08-03T06:31,66.57,-010.07,,0,8.37,34.599
35MF,7083,B,1999-08-03T06:32,66.57,-010.07,,0,8.39,34.611
35MF,7084,B,1999-08-03T06:33,66.57,-010.07,,0,8.31,34.614
35MF,7085,B,1999-08-03T06:34,66.57,-010.05,,0,8.35,34.617
35MF,7086,B,1999-08-03T06:35,66.55,-010.03,,0,8.37,34.613
35MF,7087,B,1999-08-03T06:36,66.55,-010.03,,0,8.43,34.608
35MF,7088,B,1999-08-03T06:37,66.55,-010.03,,0,8.45,34.610
35MF,7089,B,1999-08-03T06:38,66.55,-010.02,,0,8.48,34.611
35MF,7090,B,1999-08-03T06:39,66.53,-010.02,,0,8.52,34.615
35MF,7091,B,1999-08-03T06:40,66.53,-010.00,,0,8.51,34.618
35MF,7092,B,1999-08-03T06:41,66.53,-010.00,,0,8.57,34.620
35MF,7122,B,1999-08-03T07:11,66.48,-010.00,,0,8.59,34.639
35MF,7123,B,1999-08-03T07:12,66.48,-010.02,,0,8.60,34.640
35MF,7124,B,1999-08-03T07:13,66.48,-010.02,,0,8.58,34.643
35MF,7125,B,1999-08-03T07:14,66.50,-010.03,,0,8.58,34.645
35MF,7126,B,1999-08-03T07:15,66.50,-010.03,,0,8.56,34.650
35MF,7127,B,1999-08-03T07:16,66.50,-010.05,,0,8.54,34.642
35MF,7128,B,1999-08-03T07:17,66.50,-010.07,,0,8.54,34.640
35MF,7129,B,1999-08-03T07:18,66.50,-010.07,,0,8.55,34.633
35MF,7130,B,1999-08-03T07:19,66.50,-010.08,,0,8.53,34.626
35MF,7131,B,1999-08-03T07:20,66.50,-010.08,,0,8.53,34.635
35MF,7132,B,1999-08-03T07:21,66.50,-010.10,,0,8.51,34.648
35MF,7133,B,1999-08-03T07:22,66.50,-010.12,,0,8.51,34.658
35MF,7134,B,1999-08-03T07:23,66.50,-010.12,,0,8.53,34.652
35MF,7135,B,1999-08-03T07:24,66.52,-010.12,,0,8.50,34.648
35MF,7136,B,1999-08-03T07:25,66.52,-010.12,,0,8.46,34.623
35MF,7137,B,1999-08-03T07:26,66.52,-010.10,,0,8.50,34.626
35MF,7138,B,1999-08-03T07:27,66.52,-010.10,,0,8.49,34.639
35MF,7139,B,1999-08-03T07:28,66.52,-010.10,,0,8.46,34.660
35MF,7140,B,1999-08-03T07:29,66.53,-010.10,,0,8.43,34.661
35MF,7141,B,1999-08-03T07:30,66.53,-010.10,,0,8.42,34.653
35MF,7142,B,1999-08-03T07:31,66.53,-010.10,,0,8.49,34.652
35MF,7143,B,1999-08-03T07:32,66.53,-010.10,,0,8.46,34.640
35MF,7144,B,1999-08-03T07:33,66.53,-010.10,,0,8.49,34.622
35MF,7145,B,1999-08-03T07:34,66.55,-010.10,,0,8.47,34.598
35MF,7146,B,1999-08-03T07:35,66.55,-010.10,,0,8.44,34.589
35MF,7147,B,1999-08-03T07:36,66.55,-010.10,,0,8.42,34.597
35MF,7148,B,1999-08-03T07:37,66.57,-010.10,,0,8.37,34.596
35MF,7149,B,1999-08-03T07:38,66.57,-010.10,,0,8.31,34.573
35MF,7150,B,1999-08-03T07:39,66.57,-010.10,,0,8.30,34.586
35MF,7151,B,1999-08-03T07:40,66.57,-010.08,,0,8.35,34.600
35MF,7152,B,1999-08-03T07:41,66.57,-010.08,,0,8.35,34.606
35MF,7153,B,1999-08-03T07:42,66.57,-010.08,,0,8.31,34.607
35MF,7154,B,1999-08-03T07:43,66.57,-010.08,,0,8.30,34.607
35MF,7155,B,1999-08-03T07:44,66.57,-010.07,,0,8.31,34.613
35MF,7156,B,1999-08-03T07:45,66.57,-010.08,,0,8.36,34.617
35MF,7157,B,1999-08-03T07:46,66.57,-010.08,,0,8.37,34.624
35MF,7158,B,1999-08-03T07:47,66.57,-010.08,,0,8.41,34.623
35MF,7159,B,1999-08-03T07:48,66.57,-010.08,,0,8.47,34.612
35MF,7160,B,1999-08-03T07:49,66.57,-010.08,,0,8.55,34.615
35MF,7161,B,1999-08-03T07:50,66.55,-010.08,,0,8.54,34.627
35MF,7162,B,1999-08-03T07:51,66.55,-010.10,,0,8.58,34.628
35MF,7163,B,1999-08-03T07:52,66.55,-010.10,,0,8.55,34.612
35MF,7164,B,1999-08-03T07:53,66.55,-010.10,,0,8.62,34.616
35MF,7165,B,1999-08-03T07:54,66.55,-010.10,,0,8.67,34.630
35MF,7166,B,1999-08-03T07:55,66.55,-010.12,,0,8.64,34.633
35MF,7167,B,1999-08-03T07:56,66.55,-010.12,,0,8.66,34.620
35MF,7168,B,1999-08-03T07:57,66.55,-010.12,,0,8.58,34.614
35MF,7169,B,1999-08-03T07:58,66.55,-010.12,,0,8.54,34.614
35MF,7170,B,1999-08-03T07:59,66.55,-010.12,,0,8.58,34.610
35MF,7171,B,1999-08-03T08:00,66.55,-010.12,,0,8.56,34.618
35MF,7172,B,1999-08-03T08:01,66.55,-010.12,,0,8.59,34.613
35MF,7173,B,1999-08-03T08:02,66.55,-010.12,,0,8.57,34.610
35MF,7174,B,1999-08-03T08:03,66.55,-010.12,,0,8.55,34.613
35MF,7175,B,1999-08-03T08:04,66.55,-010.12,,0,8.54,34.608
35MF,7176,B,1999-08-03T08:05,66.55,-010.12,,0,8.55,34.587
35MF,7177,B,1999-08-03T08:06,66.55,-010.12,,0,8.56,34.571
35MF,7178,B,1999-08-03T08:07,66.55,-010.12,,0,8.55,34.573
35MF,7179,B,1999-08-03T08:08,66.55,-010.12,,0,8.55,34.597
35MF,7180,B,1999-08-03T08:09,66.55,-010.12,,0,8.55,34.617
35MF,7181,B,1999-08-03T08:10,66.55,-010.12,,0,8.55,34.615
35MF,7182,B,1999-08-03T08:11,66.55,-010.12,,0,8.54,34.608
35MF,7183,B,1999-08-03T08:12,66.55,-010.12,,0,8.55,34.600
35MF,7184,B,1999-08-03T08:13,66.55,-010.12,,0,8.55,34.621
35MF,7185,B,1999-08-03T08:14,66.55,-010.12,,0,8.56,34.626
35MF,7186,B,1999-08-03T08:15,66.55,-010.12,,0,8.56,34.627
35MF,7187,B,1999-08-03T08:16,66.55,-010.12,,0,8.56,34.626
35MF,7188,B,1999-08-03T08:17,66.55,-010.12,,0,8.57,34.627
35MF,7189,B,1999-08-03T08:18,66.55,-010.12,,0,8.56,34.634
35MF,7190,B,1999-08-03T08:19,66.55,-010.12,,0,8.56,34.641
35MF,7191,B,1999-08-03T08:20,66.55,-010.12,,0,8.56,34.645
35MF,7192,B,1999-08-03T08:21,66.55,-010.12,,0,8.58,34.643
35MF,7193,B,1999-08-03T08:22,66.55,-010.12,,0,8.57,34.639
35MF,7194,B,1999-08-03T08:23,66.55,-010.12,,0,8.58,34.635
35MF,7195,B,1999-08-03T08:24,66.55,-010.12,,0,8.57,34.635
35MF,7196,B,1999-08-03T08:25,66.55,-010.12,,0,8.60,34.635
35MF,7197,B,1999-08-03T08:26,66.55,-010.12,,0,8.60,34.634
35MF,7198,B,1999-08-03T08:27,66.55,-010.12,,0,8.60,34.634
35MF,7199,B,1999-08-03T08:28,66.55,-010.12,,0,8.60,34.635
35MF,7200,B,1999-08-03T08:29,66.55,-010.12,,0,8.60,34.624
35MF,7201,B,1999-08-03T08:30,66.55,-010.12,,0,8.62,34.599
35MF,7202,B,1999-08-03T08:31,66.55,-010.12,,0,8.60,34.597
35MF,7203,B,1999-08-03T08:32,66.55,-010.12,,0,8.60,34.588
35MF,7204,B,1999-08-03T08:33,66.55,-010.12,,0,8.62,34.582
35MF,7205,B,1999-08-03T08:34,66.55,-010.12,,0,8.60,34.589
35MF,7206,B,1999-08-03T08:35,66.55,-010.12,,0,8.62,34.600
35MF,7207,B,1999-08-03T08:36,66.55,-010.12,,0,8.60,34.602
35MF,7208,B,1999-08-03T08:37,66.55,-010.12,,0,8.60,34.604
35MF,21,B,1999-08-03T08:37,66.3313,-010.0672,,5.0,8.388,34.612
35MF,21,B,1999-08-03T08:37,66.3313,-010.0672,,6.0,8.386,34.612
35MF,21,B,1999-08-03T08:37,66.3313,-010.0672,,7,8.37,34.61
35MF,21,B,1999-08-03T08:37,66.3313,-010.0672,,8,8.38,34.61
35MF,21,B,1999-08-03T08:37,66.3313,-010.0672,,9,8.37,34.61
35MF,21,B,1999-08-03T08:37,66.3313,-010.0672,,10.0,8.348,34.624
35MF,7209,B,1999-08-03T08:38,66.55,-010.12,,0,8.60,34.606
35MF,7210,B,1999-08-03T08:39,66.55,-010.12,,0,8.61,34.608
35MF,7211,B,1999-08-03T08:40,66.55,-010.12,,0,8.61,34.608
35MF,7212,B,1999-08-03T08:41,66.55,-010.12,,0,8.63,34.606
35MF,7213,B,1999-08-03T08:42,66.55,-010.12,,0,8.60,34.605
35MF,7214,B,1999-08-03T08:43,66.55,-010.12,,0,8.64,34.606
35MF,7215,B,1999-08-03T08:44,66.55,-010.12,,0,8.64,34.606
35MF,7216,B,1999-08-03T08:45,66.55,-010.12,,0,8.62,34.606
35MF,7217,B,1999-08-03T08:46,66.55,-010.12,,0,8.64,34.606
35MF,7218,B,1999-08-03T08:47,66.55,-010.12,,0,8.63,34.608
35MF,7219,B,1999-08-03T08:48,66.55,-010.12,,0,8.62,34.603
