Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
9059,1364,B,1951-05-29T00:00,69.300,5.867,,0.0,5.900,35.350
9059,1364,B,1951-05-29T00:00,69.300,5.867,,10.0,5.940,35.320
9099,1357,B,1951-06-04T06:00,67.500,5.682,,0.0,7.100,35.170
9099,1357,B,1951-06-04T06:00,67.500,5.682,,10.0,7.140,35.300
9099,1358,B,1951-06-04T08:00,67.500,6.700,,0.0,6.600,35.300
9099,1358,B,1951-06-04T08:00,67.500,6.700,,10.0,6.610,35.300
9099,1359,B,1951-06-04T11:00,67.500,7.717,,0.0,6.500,35.200
9099,1359,B,1951-06-04T11:00,67.500,7.717,,10.0,6.580,35.230
9099,1360,B,1951-06-04T15:00,67.500,8.717,,0.0,7.200,35.280
9099,1360,B,1951-06-04T15:00,67.500,8.717,,10.0,7.210,35.230
9099,1349,B,1951-06-06T13:00,65.667,9.317,400,0.0,7.000,33.480
9099,1349,B,1951-06-06T13:00,65.667,9.317,400,10.0,7.470,33.840
9099,1347,B,1951-06-06T16:00,65.667,8.482,430,0.0,7.900,34.080
9099,1347,B,1951-06-06T16:00,65.667,8.482,430,10.0,7.800,34.110
9099,1345,B,1951-06-06T19:00,65.667,7.682,350,0.0,7.700,35.240
9099,1345,B,1951-06-06T19:00,65.667,7.682,350,10.0,7.760,35.260
9099,1343,B,1951-06-07T00:00,65.667,6.850,420,0.0,8.000,34.990
9099,1343,B,1951-06-07T00:00,65.667,6.850,420,10.0,8.100,35.010
9099,1341,B,1951-06-07T03:00,65.667,6.032,320,0.0,7.800,34.580
9099,1341,B,1951-06-07T03:00,65.667,6.032,320,10.0,7.870,34.720
9099,1365,B,1951-06-08T06:00,69.132,6.617,,0.0,6.200,
9099,1365,B,1951-06-08T06:00,69.132,6.617,,10.0,6.130,
9099,1363,B,1951-06-08T12:00,69.000,5.282,,0.0,6.200,
9099,1363,B,1951-06-08T12:00,69.000,5.282,,10.0,6.280,
9099,1340,B,1951-09-29T16:00,65.667,5.500,,0.0,11.200,35.140
9099,1340,B,1951-09-29T16:00,65.667,5.500,,10.0,11.280,35.140
9099,1342,B,1951-09-29T19:00,65.667,6.332,,0.0,11.000,35.080
9099,1342,B,1951-09-29T19:00,65.667,6.332,,10.0,11.080,35.080
9099,1344,B,1951-09-29T22:00,65.667,7.167,410,0.0,10.500,34.850
9099,1344,B,1951-09-29T22:00,65.667,7.167,410,10.0,10.660,34.850
9099,1346,B,1951-09-30T00:00,65.667,8.000,400,0.0,10.500,34.960
9099,1346,B,1951-09-30T00:00,65.667,8.000,400,10.0,10.670,34.960
9099,1348,B,1951-09-30T03:00,65.667,8.832,,0.0,10.900,
9099,1348,B,1951-09-30T03:00,65.667,8.832,,10.0,10.920,34.810
9099,1350,B,1951-09-30T07:00,65.667,9.650,350,0.0,11.300,34.000
9099,1350,B,1951-09-30T07:00,65.667,9.650,350,10.0,11.300,
58GS,115,B,1952-03-25T00:00,66.68,9.92,337,0,6.53,35.15
58GS,115,B,1952-03-25T00:00,66.68,9.92,337,10,6.53,35.14
58GS,117,B,1952-03-25T00:00,66.82,9.95,420,0,6.55,35.16
58GS,117,B,1952-03-25T00:00,66.82,9.95,420,10,6.49,35.19
58GS,116,B,1952-03-25T00:00,66.67,9.45,300,0,6.45,35.15
58GS,116,B,1952-03-25T00:00,66.67,9.45,300,10,6.47,35.15
58GS,128,B,1952-03-26T00:00,68.40,8.63,2800,0,5.62,35.19
58GS,128,B,1952-03-26T00:00,68.40,8.63,2800,10,5.70,35.20
58GS,126,B,1952-03-26T00:00,68.13,9.72,1270,0,6.33,
58GS,126,B,1952-03-26T00:00,68.13,9.72,1270,10,6.12,35.24
58GS,127,B,1952-03-26T00:00,68.27,9.18,2470,0,5.64,35.19
58GS,127,B,1952-03-26T00:00,68.27,9.18,2470,10,5.57,35.19
58GS,158,B,1952-04-01T00:00,66.70,7.75,399,0,6.51,35.16
58GS,158,B,1952-04-01T00:00,66.70,7.75,399,10,6.68,35.20
58GS,167,B,1952-05-31T00:00,65.73,6.67,360,0,8.68,34.96
58GS,167,B,1952-05-31T00:00,65.73,6.67,360,10,8.21,35.11
58GS,166,B,1952-05-31T00:00,65.17,6.67,260,0,8.80,34.56
58GS,166,B,1952-05-31T00:00,65.17,6.67,260,10,8.69,34.55
58GS,168,B,1952-05-31T00:00,66.28,6.67,360,0,8.39,35.08
58GS,168,B,1952-05-31T00:00,66.28,6.67,360,10,8.40,35.07
58GS,169,B,1952-06-01T00:00,66.55,6.67,600,0,8.25,35.13
58GS,169,B,1952-06-01T00:00,66.55,6.67,600,10,8.28,35.11
58GS,170,B,1952-06-01T00:00,66.78,6.67,1040,0,8.27,35.05
58GS,170,B,1952-06-01T00:00,66.78,6.67,1040,10,8.20,35.03
9059,1378,B,1952-06-11T19:00,69.932,5.167,,0.0,7.200,
9059,1378,B,1952-06-11T19:00,69.932,5.167,,10.0,6.940,
9059,1377,B,1952-06-13T19:00,69.332,5.700,,0.0,7.200,35.120
9059,1377,B,1952-06-13T19:00,69.332,5.700,,10.0,6.960,35.120
9059,1379,B,1952-06-13T22:00,69.332,6.582,,0.0,8.400,35.080
9059,1379,B,1952-06-13T22:00,69.332,6.582,,10.0,8.280,35.120
9059,1380,B,1952-06-14T02:00,69.332,7.467,,0.0,8.100,35.210
9059,1380,B,1952-06-14T02:00,69.332,7.467,,10.0,8.010,35.190
9059,1381,B,1952-06-14T05:00,69.332,8.432,,0.0,8.500,35.050
9059,1381,B,1952-06-14T05:00,69.332,8.432,,10.0,8.310,35.030
9059,1382,B,1952-06-14T11:00,69.332,9.432,,0.0,8.200,35.170
9059,1382,B,1952-06-14T11:00,69.332,9.432,,10.0,8.240,35.170
58GS,238,B,1952-06-20T00:00,67.32,8.45,1050,0,10.07,34.77
58GS,238,B,1952-06-20T00:00,67.32,8.45,1050,10,10.11,34.77
58GS,240,B,1952-06-21T00:00,67.25,6.73,1450,0,10.38,34.81
58GS,240,B,1952-06-21T00:00,67.25,6.73,1450,10,10.30,34.82
58GS,241,B,1952-06-21T00:00,67.18,5.00,1430,0,9.37,35.17
58GS,241,B,1952-06-21T00:00,67.18,5.00,1430,10,9.28,35.19
9099,1375,B,1952-07-07T17:00,67.400,9.632,210,0.0,11.400,34.940
9099,1375,B,1952-07-07T17:00,67.400,9.632,210,10.0,10.800,
9099,1374,B,1952-07-07T20:00,67.400,8.767,,0.0,11.300,35.300
9099,1374,B,1952-07-07T20:00,67.400,8.767,,10.0,10.940,35.300
9099,1373,B,1952-07-07T23:00,67.400,7.900,,0.0,10.400,35.250
9099,1373,B,1952-07-07T23:00,67.400,7.900,,10.0,10.220,35.140
9099,1372,B,1952-07-08T03:00,67.400,7.032,,0.0,10.500,35.140
9099,1372,B,1952-07-08T03:00,67.400,7.032,,10.0,10.340,35.190
9099,1371,B,1952-07-08T06:00,67.400,6.150,,0.0,,35.250
9099,1371,B,1952-07-08T06:00,67.400,6.150,,10.0,9.720,35.260
9099,1370,B,1952-07-08T10:00,67.400,5.282,,0.0,10.200,35.070
9099,1370,B,1952-07-08T10:00,67.400,5.282,,10.0,10.400,
9099,244,B,1952-07-10T12:00,67.632,7.167,1144,0.0,10.300,34.900
9099,244,B,1952-07-10T12:00,67.632,7.167,1144,10.0,9.790,34.910
9099,1376,B,1952-08-28T14:00,68.867,5.900,,0.0,10.400,35.080
9099,1376,B,1952-08-28T14:00,68.867,5.900,,10.0,10.070,35.080
9099,1387,B,1953-04-17T15:00,67.517,9.367,280,0.0,5.900,35.010
9099,1387,B,1953-04-17T15:00,67.517,9.367,280,10.0,6.320,35.010
9099,1386,B,1953-04-18T05:00,67.482,8.300,,0.0,6.000,35.250
9099,1386,B,1953-04-18T05:00,67.482,8.300,,10.0,5.970,35.250
9099,1385,B,1953-04-18T11:00,67.482,7.517,,0.0,5.600,35.180
9099,1385,B,1953-04-18T11:00,67.482,7.517,,10.0,5.740,35.190
9099,1384,B,1953-04-18T15:00,67.432,6.682,,0.0,6.100,35.210
9099,1384,B,1953-04-18T15:00,67.432,6.682,,10.0,6.170,35.210
9099,1383,B,1953-04-19T20:00,67.582,5.367,,0.0,6.200,35.280
9099,1383,B,1953-04-19T20:00,67.582,5.367,,10.0,6.250,35.280
9099,1388,B,1953-05-08T21:00,68.150,5.200,,0.0,6.600,
9099,1388,B,1953-05-08T21:00,68.150,5.200,,10.0,6.500,
58GS,78,B,1953-05-29T00:00,66.35,5.70,820,0,7.92,35.27
58GS,78,B,1953-05-29T00:00,66.35,5.70,820,10,7.91,35.27
58GS,77,B,1953-05-29T00:00,66.37,6.78,390,0,7.73,35.28
58GS,77,B,1953-05-29T00:00,66.37,6.78,390,10,7.73,35.24
58GS,82,B,1953-05-30T00:00,66.57,6.13,915,0,7.99,35.28
58GS,82,B,1953-05-30T00:00,66.57,6.13,915,10,7.95,35.28
90MY,1399,B,1953-05-31T23:00,69.300,9.782,,0.0,7.300,35.380
90MY,1399,B,1953-05-31T23:00,69.300,9.782,,10.0,7.130,35.410
90MY,1398,B,1953-06-01T04:00,69.267,8.567,,0.0,6.300,35.350
90MY,1398,B,1953-06-01T04:00,69.267,8.567,,10.0,6.340,35.370
90MY,1396,B,1953-06-01T09:00,69.250,7.467,,0.0,5.050,35.410
90MY,1396,B,1953-06-01T09:00,69.250,7.467,,10.0,4.950,35.340
90MY,1395,B,1953-06-01T15:00,69.232,6.150,,0.0,5.000,35.200
90MY,1395,B,1953-06-01T15:00,69.232,6.150,,10.0,5.580,35.230
9099,1390,B,1953-06-09T21:00,69.350,5.700,,0.0,6.800,
9099,1390,B,1953-06-09T21:00,69.350,5.700,,5.0,6.640,
9099,1390,B,1953-06-09T21:00,69.350,5.700,,10.0,6.540,
9099,1397,B,1953-06-10T19:00,69.232,8.000,,0.0,7.100,
9099,1397,B,1953-06-10T19:00,69.232,8.000,,5.0,6.910,
9099,1397,B,1953-06-10T19:00,69.232,8.000,,10.0,6.920,
9099,1394,B,1953-06-10T22:00,69.667,5.167,,0.0,5.900,
9099,1394,B,1953-06-10T22:00,69.667,5.167,,10.0,5.820,
9099,1392,B,1953-06-11T15:00,69.600,5.300,,0.0,6.500,
9099,1392,B,1953-06-11T15:00,69.600,5.300,,10.0,6.540,
9099,1393,B,1953-06-11T20:00,69.617,5.567,,0.0,6.900,
9099,1393,B,1953-06-11T20:00,69.617,5.567,,10.0,6.680,
9099,1391,B,1953-06-12T19:00,69.532,5.032,,0.0,7.400,
9099,1391,B,1953-06-12T19:00,69.532,5.032,,10.0,6.750,
9099,1389,B,1953-06-13T11:00,69.100,5.967,,0.0,8.100,
9099,1389,B,1953-06-13T11:00,69.100,5.967,,5.0,7.680,
9099,1389,B,1953-06-13T11:00,69.100,5.967,,10.0,7.560,
58GS,152,B,1953-06-21T00:00,69.27,5.47,3260,0,9.31,35.21
58GS,152,B,1953-06-21T00:00,69.27,5.47,3260,10,8.44,35.20
58GS,151,B,1953-06-21T00:00,68.95,7.10,3100,0,9.74,35.17
58GS,151,B,1953-06-21T00:00,68.95,7.10,3100,10,8.97,35.17
58GS,150,B,1953-06-21T00:00,68.57,8.95,2900,0,10.30,35.17
58GS,150,B,1953-06-21T00:00,68.57,8.95,2900,10,9.92,35.17
9099,265,B,1954-02-21T14:00,67.817,6.917,652,0.0,6.700,35.240
9099,266,B,1954-02-22T19:00,69.682,5.000,2558,0.0,5.000,35.230
58GS,198,B,1954-05-26T00:00,66.00,8.52,400,0,10.00,35.03
58GS,198,B,1954-05-26T00:00,66.00,8.52,400,10,9.71,35.00
58GS,197,B,1954-05-26T00:00,66.00,9.33,240,0,9.50,35.04
58GS,197,B,1954-05-26T00:00,66.00,9.33,240,10,9.75,35.04
58GS,199,B,1954-05-26T00:00,66.00,7.72,360,0,9.15,35.07
58GS,199,B,1954-05-26T00:00,66.00,7.72,360,10,8.98,35.06
58GS,201,B,1954-05-26T00:00,66.00,6.908,370,0,9.10,35.22
58GS,201,B,1954-05-26T00:00,66.00,6.908,370,10,9.04,35.19
58GS,200,B,1954-05-26T00:00,66.00,6.10,485,0,9.00,35.20
58GS,200,B,1954-05-26T00:00,66.00,6.10,485,10,8.87,35.19
58GS,202,B,1954-05-26T00:00,66.00,5.33,850,0,8.93,35.13
58GS,202,B,1954-05-26T00:00,66.00,5.33,850,10,8.79,35.12
58GS,203,B,1954-05-27T00:00,66.33,9.15,240,0,9.40,35.07
58GS,203,B,1954-05-27T00:00,66.33,9.15,240,10,9.35,35.06
58GS,205,B,1954-05-27T00:00,66.80,7.92,600,0,9.80,35.21
58GS,205,B,1954-05-27T00:00,66.80,7.92,600,10,8.78,35.19
58GS,207,B,1954-05-27T00:00,67.37,6.47,1445,0,8.70,35.22
58GS,207,B,1954-05-27T00:00,67.37,6.47,1445,10,8.58,35.20
58GS,206,B,1954-05-27T00:00,67.10,7.22,1340,0,8.61,35.17
58GS,206,B,1954-05-27T00:00,67.10,7.22,1340,10,8.49,35.16
58GS,208,B,1954-05-27T00:00,67.83,5.23,1360,0,8.30,35.20
58GS,208,B,1954-05-27T00:00,67.83,5.23,1360,10,8.13,35.19
58GS,204,B,1954-05-27T00:00,66.68,8.25,275,0,8.62,
58GS,204,B,1954-05-27T00:00,66.68,8.25,275,10,8.44,35.10
58GS,237,B,1954-06-03T00:00,69.37,9.95,3100,0,7.45,35.15
58GS,237,B,1954-06-03T00:00,69.37,9.95,3100,10,7.36,35.15
58GS,238,B,1954-06-03T00:00,69.80,8.38,3240,0,7.40,35.14
58GS,238,B,1954-06-03T00:00,69.80,8.38,3240,10,7.29,35.12
9099,1400,B,1954-06-08T08:00,65.750,5.000,650,0.0,8.600,35.190
9099,1400,B,1954-06-08T08:00,65.750,5.000,650,10.0,8.700,35.190
9099,1401,B,1954-06-08T13:00,65.750,6.000,400,0.0,8.640,34.990
9099,1401,B,1954-06-08T13:00,65.750,6.000,400,10.0,8.640,35.250
9099,1402,B,1954-06-08T17:00,65.750,6.750,300,0.0,8.400,35.190
9099,1402,B,1954-06-08T17:00,65.750,6.750,300,10.0,8.850,35.190
9099,1403,B,1954-06-08T21:00,65.750,7.500,350,0.0,8.700,34.990
9099,1403,B,1954-06-08T21:00,65.750,7.500,350,10.0,8.770,35.010
9099,1404,B,1954-06-09T00:00,65.750,8.500,330,0.0,8.200,34.850
9099,1404,B,1954-06-09T00:00,65.750,8.500,330,10.0,8.520,34.870
9099,1405,B,1954-06-09T04:00,65.750,9.500,330,0.0,9.170,34.450
9099,1405,B,1954-06-09T04:00,65.750,9.500,330,10.0,8.840,34.450
9099,1411,B,1954-06-10T22:00,67.482,9.500,480,0.0,7.600,34.670
9099,1411,B,1954-06-10T22:00,67.482,9.500,480,10.0,7.820,34.790
9099,1410,B,1954-06-11T03:00,67.482,8.517,,0.0,7.500,34.920
9099,1410,B,1954-06-11T03:00,67.482,8.517,,10.0,7.730,35.160
9099,1409,B,1954-06-11T08:00,67.467,7.400,,0.0,7.800,35.230
9099,1409,B,1954-06-11T08:00,67.467,7.400,,10.0,8.210,35.210
9099,1408,B,1954-06-11T12:00,67.500,6.750,,0.0,7.800,
9099,1408,B,1954-06-11T12:00,67.500,6.750,,10.0,7.960,35.170
9099,1407,B,1954-06-11T16:00,67.500,6.000,,0.0,8.200,35.140
9099,1407,B,1954-06-11T16:00,67.500,6.000,,10.0,8.160,35.170
9099,1406,B,1954-06-11T21:00,67.482,5.000,,0.0,8.200,35.160
9099,1406,B,1954-06-11T21:00,67.482,5.000,,10.0,8.310,35.190
58BH,51,B,1954-06-13T00:00,65.63,8.78,400,0,9.32,34.18
58BH,51,B,1954-06-13T00:00,65.63,8.78,400,10,9.40,34.27
58BH,52,B,1954-06-13T00:00,65.78,8.05,370,0,8.91,34.99
58BH,52,B,1954-06-13T00:00,65.78,8.05,370,10,9.30,34.98
58BH,50,B,1954-06-13T00:00,65.50,9.50,330,0,9.29,33.53
58BH,50,B,1954-06-13T00:00,65.50,9.50,330,10,8.53,34.02
58BH,56,B,1954-06-14T00:00,66.00,7.00,306,0,8.41,
58BH,56,B,1954-06-14T00:00,66.00,7.00,306,10,8.93,35.08
58BH,57,B,1954-06-14T00:00,66.22,7.20,400,0,9.24,35.10
58BH,57,B,1954-06-14T00:00,66.22,7.20,400,10,9.19,35.10
58BH,58,B,1954-06-14T00:00,66.10,6.33,410,0,9.01,35.13
58BH,58,B,1954-06-14T00:00,66.10,6.33,410,10,9.14,35.13
58BH,54,B,1954-06-14T00:00,65.92,7.33,370,0,9.33,35.09
58BH,54,B,1954-06-14T00:00,65.92,7.33,370,10,9.32,35.10
58BH,55,B,1954-06-14T00:00,66.33,9.75,300,0,9.01,34.69
58BH,55,B,1954-06-14T00:00,66.33,9.75,300,10,8.99,34.69
58BH,65,B,1954-06-21T00:00,67.32,8.860,550,0,9.55,35.20
58BH,65,B,1954-06-21T00:00,67.32,8.860,550,10,9.27,35.19
58BH,64,B,1954-06-21T00:00,67.120,9.55,470,0,10.10,35.07
58BH,64,B,1954-06-21T00:00,67.120,9.55,470,10,9.71,35.06
9099,288,B,1955-03-04T11:00,67.000,5.000,1282,0.0,5.840,35.080
9099,289,B,1955-03-04T20:00,68.000,9.000,2367,0.0,6.180,35.120
9099,1419,B,1955-04-05T14:00,65.332,9.917,170,0.0,4.400,33.840
9099,1419,B,1955-04-05T14:00,65.332,9.917,170,10.0,4.240,33.840
9099,1416,B,1955-04-06T05:00,65.532,7.432,410,0.0,6.500,35.030
9099,1416,B,1955-04-06T05:00,65.532,7.432,410,10.0,6.580,35.050
9099,1413,B,1955-04-06T10:00,65.500,6.500,310,0.0,6.200,35.070
9099,1413,B,1955-04-06T10:00,65.500,6.500,310,10.0,6.660,35.160
9099,1423,B,1955-04-08T03:00,66.567,9.267,280,0.0,6.100,35.080
9099,1422,B,1955-04-08T07:00,66.567,8.067,270,0.0,6.200,35.100
9099,1422,B,1955-04-08T07:00,66.567,8.067,270,10.0,6.140,35.100
9099,1421,B,1955-04-09T05:00,66.550,6.100,750,0.0,6.200,35.120
9099,1421,B,1955-04-09T05:00,66.550,6.100,750,10.0,6.160,35.140
9099,1412,B,1955-06-10T17:00,65.767,5.000,870,0.0,8.600,34.230
9099,1412,B,1955-06-10T17:00,65.767,5.000,870,10.0,8.480,34.200
9099,1414,B,1955-06-10T20:00,65.750,6.000,380,10.0,8.030,34.990
9099,1415,B,1955-06-10T23:00,65.750,6.767,410,10.0,8.080,35.140
9099,1417,B,1955-06-11T03:00,65.750,7.500,400,10.0,8.150,35.170
9099,1418,B,1955-06-11T06:00,65.767,8.500,400,0.0,8.200,34.720
9099,1418,B,1955-06-11T06:00,65.767,8.500,400,10.0,8.260,34.700
9099,1420,B,1955-06-11T11:00,65.800,9.800,330,10.0,8.250,34.540
9099,1429,B,1955-06-12T13:00,67.482,9.467,250,10.0,7.460,34.290
9099,1428,B,1955-06-12T16:00,67.467,8.500,,0.0,8.200,34.960
9099,1428,B,1955-06-12T16:00,67.467,8.500,,10.0,7.820,34.920
9099,1427,B,1955-06-12T22:00,67.467,7.500,,10.0,7.180,35.120
9099,1426,B,1955-06-13T02:00,67.467,6.732,,10.0,7.550,35.210
9099,1425,B,1955-06-13T05:00,67.450,6.000,,0.0,7.800,35.160
9099,1425,B,1955-06-13T05:00,67.450,6.000,,10.0,7.860,35.140
9099,1424,B,1955-06-13T09:00,67.432,5.000,,10.0,7.320,35.170
58GS,279,B,1955-06-14T00:00,66.00,8.55,375,0,9.56,34.84
58GS,279,B,1955-06-14T00:00,66.00,8.55,375,10,8.45,34.81
58GS,278,B,1955-06-14T00:00,66.00,9.35,260,0,8.18,34.86
58GS,278,B,1955-06-14T00:00,66.00,9.35,260,10,8.12,34.86
58GS,280,B,1955-06-14T00:00,66.00,7.70,385,0,8.87,34.91
58GS,280,B,1955-06-14T00:00,66.00,7.70,385,10,8.77,34.89
58GS,281,B,1955-06-14T00:00,66.00,6.08,550,0,8.78,34.42
58GS,281,B,1955-06-14T00:00,66.00,6.08,550,10,8.63,34.42
58GS,282,B,1955-06-14T00:00,66.00,6.92,330,0,8.76,35.04
58GS,282,B,1955-06-14T00:00,66.00,6.92,330,10,8.21,35.04
58GS,283,B,1955-06-14T00:00,66.00,5.30,790,0,8.94,34.12
58GS,283,B,1955-06-14T00:00,66.00,5.30,790,10,8.84,34.12
58GS,291,B,1955-06-15T00:00,67.03,8.22,700,0,8.19,35.00
58GS,291,B,1955-06-15T00:00,67.03,8.22,700,10,8.09,34.99
58GS,290,B,1955-06-15T00:00,66.95,9.75,410,0,8.04,34.71
58GS,290,B,1955-06-15T00:00,66.95,9.75,410,10,7.93,34.71
58GS,292,B,1955-06-15T00:00,67.08,7.20,1420,0,7.71,35.17
58GS,292,B,1955-06-15T00:00,67.08,7.20,1420,10,7.65,35.17
58GS,293,B,1955-06-16T00:00,67.37,6.45,1345,0,7.63,35.15
58GS,293,B,1955-06-16T00:00,67.37,6.45,1345,10,7.58,35.15
58GS,294,B,1955-06-16T00:00,67.83,5.23,1430,0,7.01,35.17
58GS,294,B,1955-06-16T00:00,67.83,5.23,1430,10,6.92,35.17
90MY,1430,B,1955-06-20T10:00,69.317,5.000,,0.0,7.200,35.190
90MY,1430,B,1955-06-20T10:00,69.317,5.000,,10.0,7.060,35.190
90MY,1431,B,1955-06-20T15:00,69.317,6.132,,0.0,6.950,35.210
90MY,1431,B,1955-06-20T15:00,69.317,6.132,,10.0,6.570,35.190
90MY,1432,B,1955-06-20T18:00,69.317,7.032,,0.0,6.550,35.230
90MY,1432,B,1955-06-20T18:00,69.317,7.032,,10.0,6.300,35.230
90MY,1433,B,1955-06-20T21:00,69.317,8.117,,0.0,6.820,35.230
90MY,1433,B,1955-06-20T21:00,69.317,8.117,,10.0,6.410,35.230
90MY,1434,B,1955-06-21T01:00,69.317,9.200,,0.0,7.030,35.210
90MY,1434,B,1955-06-21T01:00,69.317,9.200,,10.0,7.030,35.210
74VI,59,B,1955-08-19T00:00,65.70,5.27,716,0,12.36,35.00
74VI,59,B,1955-08-19T00:00,65.70,5.27,716,10,12.35,34.99
74VI,65,B,1955-08-22T00:00,65.45,7.17,363,0,12.46,34.92
74VI,65,B,1955-08-22T00:00,65.45,7.17,363,10,12.46,34.93
74VI,64,B,1955-08-22T00:00,65.45,9.02,349,0,12.59,34.85
74VI,64,B,1955-08-22T00:00,65.45,9.02,349,10,12.46,34.88
74VI,66,B,1955-08-22T00:00,66.47,5.22,1031,0,11.15,35.05
74VI,66,B,1955-08-22T00:00,66.47,5.22,1031,10,11.09,35.05
74VI,68,B,1955-08-23T00:00,66.42,9.13,239,0,11.67,34.77
74VI,68,B,1955-08-23T00:00,66.42,9.13,239,10,11.66,34.80
74VI,67,B,1955-08-23T00:00,66.43,7.17,371,0,12.18,34.97
74VI,67,B,1955-08-23T00:00,66.43,7.17,371,10,12.16,34.97
74VI,69,B,1955-08-24T00:00,67.52,9.02,826,0,11.39,34.97
74VI,69,B,1955-08-24T00:00,67.52,9.02,826,10,11.39,34.96
74VI,74,B,1955-08-27T00:00,67.57,5.47,1399,0,9.96,35.13
74VI,74,B,1955-08-27T00:00,67.57,5.47,1399,10,9.96,35.14
74VI,73,B,1955-08-27T00:00,67.57,6.97,1276,0,10.86,35.12
74VI,73,B,1955-08-27T00:00,67.57,6.97,1276,10,10.86,35.09
74VI,78,B,1955-08-29T00:00,68.50,6.73,2615,0,9.83,35.10
74VI,78,B,1955-08-29T00:00,68.50,6.73,2615,10,9.83,35.09
74VI,79,B,1955-08-29T00:00,68.50,8.98,2840,0,9.55,35.08
74VI,79,B,1955-08-29T00:00,68.50,8.98,2840,10,9.49,35.12
74VI,84,B,1955-09-01T00:00,69.53,7.00,3169,0,8.87,35.14
74VI,84,B,1955-09-01T00:00,69.53,7.00,3169,10,8.87,35.12
74VI,83,B,1955-09-01T00:00,69.50,9.63,2961,0,9.61,35.01
74VI,83,B,1955-09-01T00:00,69.50,9.63,2961,10,9.58,35.01
74VI,85,B,1955-09-02T00:00,69.55,5.28,3202,0,8.64,35.07
74VI,85,B,1955-09-02T00:00,69.55,5.28,3202,9,8.62,35.11
06AD,470,B,1955-12-04T00:00,68.12,9.70,1280,0,7.75,35.22
06AD,470,B,1955-12-04T00:00,68.12,9.70,1280,9,7.79,35.18
74EH,507,B,1955-12-10T00:00,66.17,7.95,,0,7.3,
58GS,67,B,1956-02-20T00:00,65.075,5.28,680,0,7.0,35.17
58GS,67,B,1956-02-20T00:00,65.075,5.28,680,10,6.99,35.16
58GS,80,B,1956-02-22T00:00,65.58,8.70,375,0,7.0,35.23
58GS,80,B,1956-02-22T00:00,65.58,8.70,375,10,6.68,35.20
58GS,83,B,1956-02-22T00:00,65.88,7.08,370,0,6.9,35.22
58GS,83,B,1956-02-22T00:00,65.88,7.08,370,10,6.82,35.20
58GS,84,B,1956-02-22T00:00,65.97,6.53,310,0,6.7,35.23
58GS,84,B,1956-02-22T00:00,65.97,6.53,310,10,6.62,35.17
58GS,81,B,1956-02-22T00:00,65.70,8.15,404,0,6.7,35.19
58GS,81,B,1956-02-22T00:00,65.70,8.15,404,10,6.52,35.15
58GS,82,B,1956-02-22T00:00,65.792,7.62,360,0,6.9,
58GS,82,B,1956-02-22T00:00,65.792,7.62,360,10,6.82,35.20
58GS,79,B,1956-02-22T00:00,65.508,9.23,370,0,6.6,35.19
58GS,79,B,1956-02-22T00:00,65.508,9.23,370,10,6.56,35.17
58GS,78,B,1956-02-22T00:00,65.42,9.78,278,0,6.6,34.98
58GS,78,B,1956-02-22T00:00,65.42,9.78,278,10,6.53,34.95
58GS,85,B,1956-02-22T00:00,66.07,5.97,600,0,7.0,35.22
58GS,85,B,1956-02-22T00:00,66.07,5.97,600,10,6.98,35.18
58GS,86,B,1956-02-22T00:00,66.17,5.40,750,0,7.0,35.21
58GS,86,B,1956-02-22T00:00,66.17,5.40,750,10,6.93,35.21
58GS,93,B,1956-02-24T00:00,67.192,9.12,420,0,6.7,35.20
58GS,93,B,1956-02-24T00:00,67.192,9.12,420,10,6.66,35.18
58GS,95,B,1956-02-24T00:00,67.45,8.13,1120,0,6.6,35.21
58GS,95,B,1956-02-24T00:00,67.45,8.13,1120,10,6.46,35.18
58GS,94,B,1956-02-24T00:00,67.05,9.62,440,0,6.0,35.08
58GS,94,B,1956-02-24T00:00,67.05,9.62,440,10,5.94,35.06
58GS,96,B,1956-02-24T00:00,67.308,8.62,410,0,6.4,35.16
58GS,96,B,1956-02-24T00:00,67.308,8.62,410,10,6.26,35.13
9099,1445,B,1956-04-14T07:00,68.932,5.350,,0.0,4.900,
9099,1445,B,1956-04-14T07:00,68.932,5.350,,10.0,5.020,
9099,1447,B,1956-04-19T21:00,69.400,6.250,,0.0,4.600,
9099,1447,B,1956-04-19T21:00,69.400,6.250,,10.0,4.570,
9099,1435,B,1956-04-28T10:00,65.382,9.832,170,0.0,5.600,
9099,1435,B,1956-04-28T10:00,65.382,9.832,170,10.0,5.560,
9099,1436,B,1956-04-28T12:00,65.500,9.500,320,0.0,6.400,
9099,1436,B,1956-04-28T12:00,65.500,9.500,320,10.0,6.080,
9099,1437,B,1956-04-28T20:00,66.250,9.750,200,0.0,6.100,
9099,1437,B,1956-04-28T20:00,66.250,9.750,200,10.0,6.110,
9099,1438,B,1956-04-29T04:00,66.582,9.000,300,0.0,6.000,
9099,1438,B,1956-04-29T04:00,66.582,9.000,300,10.0,6.000,
9099,1443,B,1956-04-29T12:00,67.317,8.567,830,0.0,6.400,
9099,1443,B,1956-04-29T12:00,67.317,8.567,830,10.0,6.220,
9099,1446,B,1956-04-29T18:00,68.000,9.000,,0.0,6.700,
